Time,TargetYaw,RealYaw,TargetHip,RealHip,TargetKnee,RealKnee
27.25546,-57.64051,-57.04157,6.089838,6.372657,116.3515,115.9871
27.27488,-58.05925,-57.12806,5.831513,6.073035,116.6941,116.3284
27.28828,-58.05925,-57.12806,5.831513,6.073035,116.6941,116.3284
27.30471,-58.88485,-57.27631,5.380365,5.719073,117.2886,116.7749
27.32069,-59.33529,-57.45535,5.15906,5.405849,117.5768,117.1544
27.33855,-59.79733,-57.66119,4.9463,5.14211,117.8505,117.4796
27.35808,-60.34085,-57.89804,4.711349,4.905577,118.1478,117.7872
27.37214,-60.96837,-58.1706,4.45715,4.674523,118.4623,118.0962
27.38911,-61.44109,-58.46437,4.275746,4.465033,118.6811,118.3667
27.40528,-61.44109,-58.46437,4.275746,4.465033,118.6811,118.3667
27.42222,-62.62427,-58.83272,3.85196,4.186438,119.17,118.7314
27.43645,-63.26598,-59.2304,3.636652,3.916667,119.4044,119.0451
27.45481,-63.82334,-59.6453,3.456301,3.674449,119.5925,119.3021
27.46996,-64.56735,-60.09007,3.223713,3.438355,119.8229,119.5451
27.4882,-64.56735,-60.09007,3.223713,3.438355,119.8229,119.5451
27.50468,-65.99006,-60.61671,2.799681,3.136545,120.2044,119.8456
27.52145,-66.72351,-61.16808,2.589454,2.853859,120.3738,120.0936
27.53994,-67.49013,-61.74072,2.374536,2.595956,120.5326,120.3005
27.55362,-68.35897,-62.34123,2.135882,2.34918,120.6915,120.4857
27.57264,-69.0162,-62.94937,1.95827,2.128687,120.7977,120.6359
27.59208,-69.94971,-63.58656,1.709569,1.904839,120.9287,120.7761
27.60434,-69.94971,-63.58656,1.709569,1.904839,120.9287,120.7761
27.62153,-71.55346,-64.30278,1.290093,1.611587,121.1026,120.924
27.64027,-72.44572,-65.03989,1.060059,1.330625,121.1729,121.0379
27.65479,-73.43452,-65.80015,0.8073899,1.061661,121.2297,121.1247
27.6715,-74.21152,-66.56466,0.6103047,0.8199579,121.2591,121.1865
27.69007,-75.11559,-67.34206,0.3824223,0.5882851,121.2768,121.2283
27.70351,-75.11559,-67.34206,0.3824223,0.5882851,121.2768,121.2283
27.72223,-76.87265,-68.19871,-0.05628076,0.2847045,121.2619,121.236
27.74145,-77.91256,-69.07609,-0.3133418,-0.01411197,121.2227,121.2199
27.75293,-78.98745,-69.97176,-0.5768641,-0.2999715,121.1588,121.1812
27.77243,-79.63186,-70.85029,-0.7336853,-0.5379177,121.109,121.1412
27.78834,-79.63186,-70.85029,-0.7336853,-0.5379177,121.109,121.1412
27.80476,-81.6259,-71.81625,-1.212495,-0.8538288,120.9003,121.0157
27.82373,-82.55095,-72.78613,-1.430733,-1.148074,120.7751,120.8862
27.83605,-83.61745,-73.76627,-1.678621,-1.422688,120.608,120.7417
27.85528,-84.30821,-74.72537,-1.836761,-1.651153,120.4865,120.6109
27.86957,-85.38148,-75.69344,-2.078208,-1.872941,120.2768,120.4452
27.88825,-85.38148,-75.69344,-2.078208,-1.872941,120.2768,120.4452
27.90503,-87.20235,-76.73343,-2.47369,-2.163878,119.8605,120.1602
27.92297,-88.11691,-77.76951,-2.664382,-2.437082,119.6216,119.8896
27.93832,-89.08452,-78.79996,-2.859363,-2.677486,119.3462,119.618
27.95832,-89.90289,-79.81017,-3.018179,-2.891735,119.0945,119.3636
28.24113,-90.95385,-88.15426,-3.212901,-3.09091,118.7451,118.7446
28.25499,-103.2412,-89.424,-4.019095,-3.375301,111.7583,115.4738
28.27488,-103.6956,-90.70419,-3.954495,-3.699607,111.3536,113.3138
28.28764,-103.6956,-90.70419,-3.954495,-3.699607,111.3536,113.3138
28.30676,-104.7075,-91.97518,-3.76452,-3.850639,110.3922,111.7904
28.32067,-105.2611,-93.19369,-3.629358,-3.844433,109.8266,110.7649
28.34026,-105.6457,-94.34183,-3.520256,-3.748305,109.415,110.0676
28.35638,-106.1614,-95.43057,-3.351645,-3.59085,108.8361,109.451
28.37142,-106.5631,-96.45433,-3.200097,-3.418611,108.3612,108.9066
28.38998,-106.9192,-97.41429,-3.048676,-3.250406,107.9204,108.4144
28.40584,-106.9192,-97.41429,-3.048676,-3.250406,107.9204,108.4144
28.423,-107.6669,-98.34858,-2.667186,-2.996128,106.9225,107.6852
28.44105,-108.0047,-99.22988,-2.459708,-2.748963,106.4326,107.0525
28.45653,-108.335,-100.0611,-2.229661,-2.50959,105.9238,106.4842
28.4761,-108.5978,-100.8413,-2.023266,-2.284816,105.4938,105.9854
28.48771,-108.5978,-100.8413,-2.023266,-2.284816,105.4938,105.9854
28.50652,-109.0698,-101.5917,-1.58333,-1.975936,104.6477,105.3264
28.52586,-109.3178,-102.2979,-1.303135,-1.664005,104.1516,104.7349
28.53969,-109.5438,-102.9609,-1.004342,-1.355307,103.6541,104.1925
28.5581,-109.6877,-103.5773,-0.7842116,-1.081698,103.3065,103.7459
28.56877,-109.8558,-104.1527,-0.4837242,-0.8035194,102.8556,103.3028
28.58981,-109.9413,-104.6837,-0.3056066,-0.5643653,102.6004,102.949
28.60956,-110.0838,-105.1785,0.05321401,-0.2852898,102.1115,102.5355
28.62092,-110.0838,-105.1785,0.05321401,-0.2852898,102.1115,102.5355
28.64003,-110.2315,-105.6411,0.6014767,0.1065984,101.4242,101.9871
28.6561,-110.2851,-106.0378,0.9476888,0.05765223,101.0243,101.934
28.6728,-110.3082,-106.3508,1.243747,-0.2426337,100.7019,102.3366
28.69259,-110.3111,-106.6143,1.556303,-0.1890478,100.3799,102.5308
28.70473,-110.3111,-106.6143,1.556303,-0.1890478,100.3799,102.5308
28.72151,-110.2565,-106.8459,2.165351,0.2741585,99.80406,102.3301
28.73987,-110.1961,-107.0444,2.491243,0.9065357,99.52233,101.8901
28.75451,-110.105,-107.2649,2.851638,1.678261,99.23109,101.4501
28.77295,-110.0137,-107.4332,3.141846,2.321826,99.01151,100.8097
28.78727,-110.0137,-107.4332,3.141846,2.321826,99.01151,100.8097
28.80639,-109.7489,-107.5621,3.799327,2.915886,98.56109,100.2613
28.82007,-109.5557,-107.6026,4.187569,3.364091,98.3244,99.80138
28.84019,-109.4,-107.7539,4.467237,3.657079,98.1668,99.21111
28.85354,-109.1443,-107.8913,4.881024,3.951559,97.95275,98.79707
28.87313,-108.9573,-108.0149,5.156847,4.244709,97.82236,98.38439
28.88684,-108.9573,-108.0149,5.156847,4.244709,97.82236,98.38439
28.90735,-108.4295,-108.1052,5.849579,4.586131,97.53644,97.93544
28.92018,-108.061,-108.1775,6.278758,4.983391,97.38778,97.45969
28.94002,-107.8137,-108.1785,6.547969,5.424674,97.30518,97.03927
28.95674,-107.4057,-108.1083,6.965127,5.884035,97.19284,96.66044
28.97105,-107.0375,-108.0332,7.317575,6.28988,97.11223,96.38365
28.98993,-106.7049,-107.9134,7.619452,6.870318,97.05326,96.67368
29.00666,-106.7049,-107.9134,7.619452,6.870318,97.05326,96.67368
29.02285,-105.8068,-107.7294,8.371056,7.5791,96.94495,96.82476
29.03943,-105.3655,-107.6866,8.712408,8.168839,96.91307,96.54455
29.05911,-104.892,-107.6024,9.06153,8.653571,96.89113,96.45986
29.07088,-104.3018,-107.2946,9.475078,9.100001,96.87857,96.69168
29.09023,-103.9343,-106.99,9.721719,9.458501,96.8778,96.80466
29.10655,-103.9343,-106.99,9.721719,9.458501,96.8778,96.80466
29.12315,-102.7548,-106.6129,10.46487,9.926182,96.9045,96.86412
29.1425,-102.1721,-106.2122,10.80803,10.37105,96.93098,96.9083
29.15458,-101.4664,-105.7836,11.20517,10.79366,96.97237,96.94955
29.17185,-101.0115,-105.3501,11.45133,11.14601,97.00365,96.98646
29.19141,-100.3423,-104.8964,11.80044,11.47307,97.05531,97.02792
29.20629,-100.3423,-104.8964,11.80044,11.47307,97.05531,97.02792
29.22276,-98.94232,-104.4775,12.4856,11.87097,97.18113,97.1329
29.24213,-98.24275,-104.0848,12.80714,12.27897,97.25125,97.28513
29.25369,-97.39573,-103.6583,13.17947,12.71079,97.34139,97.43883
29.27356,-96.87832,-103.1883,13.39828,13.16115,97.39888,97.66683
29.28785,-96.87832,-103.1883,13.39828,13.16115,97.39888,97.66683
29.30638,-95.29796,-102.5211,14.02867,13.60205,97.58404,97.81211
29.3243,-94.41014,-101.836,14.35925,14.04653,97.69338,98.03754
29.34424,-93.53202,-101.1274,14.67053,14.49381,97.8047,98.28094
29.35562,-92.53441,-100.3806,15.00599,14.93578,97.93456,98.53983
29.37282,-91.95518,-99.61335,15.19216,15.33811,98.0115,98.82399
29.39216,-91.06773,-98.82233,15.46553,15.71751,98.13139,99.13044
29.40362,-91.06773,-98.82233,15.46553,15.71751,98.13139,99.13044
29.42329,-89.44535,-97.97589,15.92913,16.07403,98.35659,99.38477
29.43691,-88.38873,-97.12119,16.20662,16.4151,98.50729,99.65381
29.4568,-87.64899,-96.27505,16.38965,16.74784,98.61468,99.93341
29.4746,-86.55826,-95.3914,16.64284,17.0789,98.77591,100.2197
29.48828,-86.55826,-95.3914,16.64284,17.0789,98.77591,100.2197
29.50585,-84.8113,-94.43906,17.0073,17.39332,99.04168,100.4588
29.52294,-83.82839,-93.47991,17.19025,17.68503,99.19556,100.7147
29.54231,-82.86795,-92.52874,17.35361,17.96808,99.34921,100.9699
29.55421,-81.77735,-91.53451,17.52055,18.23616,99.52793,101.2478
29.57345,-81.10658,-90.54074,17.61337,18.45401,99.64024,101.5217
29.58704,-81.10658,-90.54074,17.61337,18.45401,99.64024,101.5217
29.60638,-79.25913,-89.47198,17.82948,18.64593,99.96001,101.7772
29.62489,-78.17611,-88.47175,17.9287,18.81931,100.1554,101.9969
29.63857,-77.14594,-87.4284,18.00371,18.97196,100.3473,102.263
29.65399,-76.38911,-86.37546,18.0465,19.06625,100.4923,102.5081
29.67361,-75.54314,-85.31215,18.08169,19.12119,100.659,102.7644
29.6897,-74.47696,-84.3329,18.10645,19.2597,100.8763,102.9519
29.70648,-74.47696,-84.3329,18.10645,19.2597,100.8763,102.9519
29.72333,-72.72517,-83.4859,18.09762,19.53046,101.2533,103.0105
29.73997,-71.84612,-82.78599,18.06882,19.87734,101.453,103.0981
29.75884,-70.99177,-82.22782,18.02434,20.21124,101.6548,103.178
29.77582,-70.0422,-81.62398,17.95499,20.31116,101.8887,103.3782
29.7894,-69.20521,-81.1674,17.87556,20.54182,102.1043,103.8762
29.80493,-69.20521,-81.1674,17.87556,20.54182,102.1043,103.8762
29.8234,-67.81429,-80.56965,17.70308,20.221,102.4844,103.8683
29.83946,-66.9612,-76.89128,17.57045,18.70005,102.7329,100.7035
29.85656,-66.23992,-76.56676,17.44114,17.90414,102.9534,102.9306
29.87491,-65.49342,-77.13176,17.28961,18.24755,103.1928,103.4905
29.88939,-64.71706,-76.14665,17.11155,17.99324,103.4553,103.6189
29.90616,-64.71706,-76.14665,17.11155,17.99324,103.4553,103.6189
29.92679,-63.45786,-75.01346,16.77384,17.481,103.9148,103.7884
29.93849,-62.67154,-73.88819,16.52868,16.98467,104.2268,103.9972
29.95703,-62.24154,-72.8177,16.38221,16.60309,104.4069,104.1889
29.97042,-61.58469,-71.78661,16.13986,16.29477,104.6967,104.4295
29.98986,-61.12892,-70.80836,15.95732,16.05283,104.9096,104.6639
30.00679,-61.12892,-70.80836,15.95732,16.05283,104.9096,104.6639
30.02302,-59.97229,-70.18044,15.43307,16.0713,105.5019,105.4594
30.04007,-59.49456,-69.23703,15.18684,15.7542,105.773,105.6919
30.05919,-59.01889,-68.30497,14.92111,15.34558,106.062,105.8894
30.07072,-58.51707,-67.72981,14.61512,15.43075,106.3913,106.5443
30.08971,-58.23082,-67.1549,14.42699,15.40038,106.5926,107.1317
30.10678,-58.23082,-67.1549,14.42699,15.40038,106.5926,107.1317
30.12327,-57.41472,-66.2588,13.82329,14.61025,107.2344,107.2234
30.14003,-57.08172,-65.63573,13.5408,14.4538,107.5339,107.9094
30.15915,-56.76923,-65.12694,13.25051,14.50777,107.842,108.5577
30.17024,-56.44451,-64.50497,12.91596,14.25539,108.198,109.1696
30.18987,-56.27168,-63.96646,12.72059,14.15535,108.4066,109.8202
30.2066,-56.27168,-63.96646,12.72059,14.15535,108.4066,109.8202
30.22355,-55.78509,-63.45187,12.07571,14.04519,109.1007,110.4052
30.23909,-55.60014,-62.93501,11.77395,13.94675,109.4292,110.9018
30.2563,-55.45392,-62.43486,11.49719,13.60219,109.7328,111.3363
30.27407,-55.31797,-61.67115,11.19101,12.05214,110.0719,110.7982
30.28965,-55.20633,-61.20845,10.87582,11.8816,110.4246,111.2718
30.30877,-55.13244,-60.68901,10.60071,11.38201,110.7358,111.0847
30.32307,-55.13244,-60.68901,10.60071,11.38201,110.7358,111.0847
30.33989,-55.04939,-60.19588,10.01583,10.75901,111.4084,111.2272
30.35789,-55.04652,-59.7373,9.724783,10.211,111.7491,111.4797
30.37352,-55.07229,-59.3191,9.416474,9.760731,112.1147,111.7938
30.39098,-55.11893,-59.07991,9.151361,9.49212,112.4329,112.2439
30.40651,-55.11893,-59.07991,9.151361,9.49212,112.4329,112.2439
30.42322,-55.2913,-58.97476,8.601346,9.208097,113.1048,112.8032
30.44,-55.41689,-58.92193,8.328084,8.982159,113.4446,113.1275
30.45855,-55.569,-58.63297,8.057383,8.660306,113.7851,113.3865
30.47334,-55.76744,-58.37041,7.762715,8.335617,114.1599,113.6956
30.49005,-55.9485,-58.14847,7.531267,8.039995,114.4572,114.018
30.5091,-56.17753,-57.96707,7.273462,7.737823,114.7912,114.3617
30.52069,-56.17753,-57.96707,7.273462,7.737823,114.7912,114.3617
30.53645,-56.66456,-57.8417,6.811468,7.354387,115.3962,114.8341
30.55499,-56.94899,-57.75371,6.579077,6.984274,115.7029,115.2514
30.57334,-57.31327,-57.70452,6.310016,6.634346,116.0594,115.6461
30.59083,-57.70514,-57.69325,6.048378,6.320775,116.4066,116.0171
30.60676,-57.70514,-57.69325,6.048378,6.320775,116.4066,116.0171
30.62294,-58.49897,-57.75378,5.582935,5.916159,117.0225,116.5274
30.63976,-58.9202,-57.83848,5.362443,5.604922,117.312,116.9045
30.65819,-59.38397,-57.97104,5.136009,5.352602,117.6066,117.2523
30.6728,-59.92158,-58.14398,4.891228,5.103623,117.9207,117.5882
30.68976,-60.36971,-58.34438,4.699279,4.875593,118.1629,117.8821
30.70722,-60.36971,-58.34438,4.699279,4.875593,118.1629,117.8821
30.72342,-61.50117,-58.61604,4.253241,4.563724,118.7078,118.2765
30.74315,-62.07027,-58.91775,4.045569,4.290236,118.9508,118.6056
30.75675,-62.7938,-59.25573,3.794204,4.037056,119.2339,118.9059
30.77392,-63.31207,-59.6116,3.621517,3.82012,119.4205,119.1517
30.79023,-63.98885,-59.99497,3.403804,3.613942,119.6457,119.3809
30.80928,-64.65376,-60.40716,3.197239,3.416273,119.8482,119.5977
30.82109,-64.65376,-60.40716,3.197239,3.416273,119.8482,119.5977
30.83855,-65.97034,-60.89515,2.805398,3.149422,120.1996,119.8704
30.85824,-66.74774,-61.41304,2.582583,2.887831,120.3791,120.1019
30.87288,-67.65071,-61.96587,2.330058,2.633574,120.5636,120.3077
30.88986,-68.33994,-62.53551,2.141059,2.40968,120.6883,120.4787
30.90862,-69.15721,-63.1296,1.920451,2.194892,120.8189,120.6322
30.92035,-69.15721,-63.1296,1.920451,2.194892,120.8189,120.6322
30.9395,-70.6701,-63.80133,1.520065,1.914135,121.0146,120.7988
30.95682,-71.64752,-64.50694,1.265743,1.624916,121.1109,120.9378
30.97564,-72.54826,-65.23441,1.03377,1.3498,121.1798,121.0472
30.98703,-72.54826,-65.23441,1.03377,1.3498,121.1798,121.0472
31.00676,-74.1524,-66.03616,0.6252629,1.025911,121.2573,121.1376
31.02544,-75.22038,-66.86756,0.3561056,0.7093486,121.2778,121.1977
31.03782,-76.24291,-67.71973,0.1003286,0.4109535,121.2747,121.2313
31.0561,-76.92644,-68.56377,-0.06962012,0.1538281,121.2604,121.249
31.07371,-77.9426,-69.42359,-0.320732,-0.09945991,121.2213,121.2411
31.08969,-78.92728,-70.29378,-0.5621724,-0.3466932,121.163,121.2053
31.10819,-78.92728,-70.29378,-0.5621724,-0.3466932,121.163,121.2053
31.12318,-80.86619,-71.25095,-1.031324,-0.6728495,120.9896,121.0956
31.14232,-81.71118,-72.20435,-1.232733,-0.9601526,120.8895,120.9827
31.15601,-82.78922,-73.16784,-1.486468,-1.222354,120.7399,120.8518
31.17195,-83.5585,-74.11729,-1.665029,-1.447199,120.6179,120.7256
31.18964,-84.45188,-75.06175,-1.869409,-1.657171,120.46,120.5858
31.207,-84.45188,-75.06175,-1.869409,-1.657171,120.46,120.5858
31.22336,-86.40018,-76.08382,-2.301862,-1.942014,120.0535,120.3118
31.24129,-87.29931,-77.09943,-2.49418,-2.199784,119.8362,120.0511
31.2568,-88.27596,-78.11183,-2.696941,-2.429007,119.578,119.7936
31.27539,-89.11144,-79.1106,-2.864684,-2.629952,119.3382,119.5471
31.2927,-90.1003,-80.10801,-3.055574,-2.822911,119.0312,119.2746
31.30565,-90.1003,-80.10801,-3.055574,-2.822911,119.0312,119.2746
31.32224,-91.6787,-81.15006,-3.340495,-3.046447,118.4862,118.8702
31.33972,-92.52499,-82.1798,-3.481764,-3.245782,118.1647,118.4958
31.35702,-93.4008,-83.19955,-3.618347,-3.42291,117.8094,118.1377
31.37284,-94.2515,-84.20457,-3.740621,-3.573853,117.4411,117.7762
31.39068,-95.01367,-85.19027,-3.840588,-3.703336,117.091,117.422
31.4068,-95.01367,-85.19027,-3.840588,-3.703336,117.091,117.422
31.42341,-96.59829,-86.22022,-4.015441,-3.840644,116.2976,116.8619
31.44334,-97.34569,-87.23094,-4.080396,-3.953561,115.8906,116.3587
31.45709,-98.21845,-88.2301,-4.140065,-4.03969,115.3868,115.8607
31.47421,-98.80429,-89.19659,-4.169366,-4.099846,115.0304,115.4305
31.48992,-99.51505,-90.14071,-4.192165,-4.140603,114.577,114.9951
31.50858,-100.1484,-91.05823,-4.199678,-4.165526,114.1525,114.5647
31.52334,-100.1484,-91.05823,-4.199678,-4.165526,114.1525,114.5647
31.53973,-101.4359,-92.00074,-4.172692,-4.163861,113.2253,113.9032
31.55637,-102.0363,-92.91743,-4.138145,-4.147229,112.7606,113.3173
31.57292,-102.6249,-93.80655,-4.088859,-4.112646,112.2832,112.7882
31.59151,-103.1896,-94.66761,-4.025693,-4.062744,111.8033,112.286
31.6058,-103.1896,-94.66761,-4.025693,-4.062744,111.8033,112.286
31.62281,-104.2478,-95.53973,-3.859282,-3.962638,110.8398,111.5718
31.63998,-104.762,-96.38429,-3.752274,-3.855047,110.3378,110.9428
31.65634,-105.2579,-97.19926,-3.630205,-3.737658,109.8299,110.3756
31.6751,-105.7089,-97.98263,-3.501042,-3.610636,109.3458,109.8508
31.68971,-106.1998,-98.74136,-3.337961,-3.472035,108.7916,109.3154
31.70751,-106.1998,-98.74136,-3.337961,-3.472035,108.7916,109.3154
31.72382,-106.9825,-99.49542,-3.019903,-3.257867,107.8399,108.5853
31.74186,-107.3449,-100.2188,-2.843244,-3.05064,107.3655,107.962
31.75487,-107.7213,-100.9101,-2.635466,-2.834676,106.8455,107.392
31.77289,-107.9768,-101.5655,-2.477873,-2.64142,106.4742,106.9174
31.78977,-108.3086,-102.191,-2.249198,-2.434024,105.9657,106.4317
31.80671,-108.3086,-102.191,-2.249198,-2.434024,105.9657,106.4317
31.82286,-108.8624,-102.8059,-1.789397,-2.134758,105.033,105.7391
31.83971,-109.095,-102.8566,-1.556689,-2.093247,104.5992,106.0326
31.85619,-109.316,-103.2098,-1.305266,-2.369208,104.1552,106.2891
31.87451,-109.5107,-103.4668,-1.051402,-2.258894,103.7304,106.8492
31.8896,-109.7022,-103.7103,-0.7602888,-1.877847,103.2696,106.9564
31.90634,-109.7022,-103.7103,-0.7602888,-1.877847,103.2696,106.9564
31.92304,-109.9727,-103.9803,-0.2342482,-1.290913,102.5006,106.6911
31.93941,-110.0832,-104.2563,0.05147913,-0.560753,102.1138,106.3574
31.95603,-110.1704,-104.5533,0.3373943,0.176383,101.7466,106.0059
31.9759,-110.2377,-104.8807,0.6333976,0.8514873,101.3863,105.6946
31.98802,-110.2377,-104.8807,0.6333976,0.8514873,101.3863,105.6946
32.00658,-110.307,-105.0981,1.21756,1.523038,100.7297,105.526
32.02334,-110.3109,-105.4943,1.564731,2.046055,100.3715,104.8176
32.03995,-110.2915,-105.9447,1.882639,2.612906,100.0632,104.1757
32.05757,-110.2507,-106.4006,2.201886,3.180589,99.77159,103.6889
32.07357,-110.1842,-106.9568,2.544447,3.542966,99.47802,102.8996
32.09122,-110.1029,-107.3067,2.858953,3.773226,99.22539,102.1684
32.10373,-110.1029,-107.3067,2.858953,3.773226,99.22539,102.1684
32.12314,-109.8957,-107.5556,3.459378,4.000499,98.78599,101.5283
32.14006,-109.7248,-107.7752,3.850782,4.189206,98.5285,100.8144
32.15894,-109.552,-107.9768,4.194624,4.377679,98.3203,100.1718
32.17016,-109.3327,-108.1376,4.580902,4.542004,98.10576,99.48012
32.19534,-109.1892,-108.2707,4.81167,4.691691,97.98707,98.87849
32.20449,-109.1892,-108.2707,4.81167,4.691691,97.98707,98.87849
32.21736,-108.689,-108.3651,5.522573,4.887994,97.66416,98.25395
32.23793,-108.4774,-108.4271,5.790863,5.107984,97.55843,97.64337
32.25973,-108.1124,-108.4541,6.221094,5.339207,97.40653,97.04607
32.27812,-107.6892,-108.4467,6.678607,5.586432,97.26798,96.47359
32.2911,-107.303,-108.3953,7.065568,5.8322,97.16856,96.05995
32.3046,-107.303,-108.3953,7.065568,5.8322,97.16856,96.05995
32.32315,-106.6997,-108.3169,7.624052,6.136666,97.05244,95.55827
32.33872,-106.2442,-108.1777,8.015429,6.2294,96.98951,95.19742
32.35957,-105.8407,-107.9906,8.344151,6.312566,96.94791,94.89563
32.37408,-105.2704,-107.7942,8.783855,6.432339,96.90771,94.55956
32.38971,-104.8533,-107.6389,9.089397,6.636854,96.88982,94.28652
32.40673,-104.8533,-107.6389,9.089397,6.636854,96.88982,94.28652
32.42324,-103.8542,-107.2589,9.774496,7.00162,96.87828,94.10069
32.44019,-103.3172,-106.8362,10.11917,7.419261,96.88676,93.8729
32.46006,-102.744,-106.4737,10.47138,7.891231,96.90493,93.79198
32.47178,-102.0438,-106.1454,10.88169,8.301358,96.93781,93.80718
32.48986,-101.6168,-105.5676,11.12213,9.239175,96.96278,97.05994
32.50858,-100.9374,-105.1477,11.49072,10.29513,97.00906,97.00481
32.52438,-100.9374,-105.1477,11.49072,10.29513,97.00906,97.00481
32.53981,-99.57241,-104.6493,12.18442,11.2476,97.12186,97.06683
32.55886,-98.93461,-104.2006,12.48922,11.88599,97.18188,97.02211
32.57022,-98.12345,-103.387,12.86068,12.65409,97.26363,99.46245
32.58976,-97.62773,-102.8734,13.07928,13.06244,97.31618,98.47043
32.60501,-97.62773,-102.8734,13.07928,13.06244,97.31618,98.47043
32.62288,-96.05555,-102.2632,13.73339,13.40349,97.49363,97.95168
32.63943,-95.21725,-101.625,14.05939,13.72752,97.59383,97.74936
32.65613,-94.42351,-100.9709,14.3544,14.03574,97.6917,97.7104
32.672,-93.6064,-100.3017,14.64475,14.33144,97.79515,97.75021
32.6895,-92.81544,-99.62112,14.91339,14.61056,97.89763,97.82565
32.7116,-91.92731,-98.92257,15.20098,14.88549,98.01522,97.92345
32.7256,-91.92731,-98.92257,15.20098,14.88549,98.01522,97.92345
32.73814,-90.048,-98.12482,15.76229,15.26433,98.27205,98.09603
32.75698,-89.3816,-97.32903,15.94641,15.60117,98.36559,98.24049
32.77358,-88.36897,-96.51498,16.21163,15.89985,98.51013,98.38329
32.79104,-87.46654,-95.6919,16.43339,16.16198,98.6414,98.51911
32.80718,-87.46654,-95.6919,16.43339,16.16198,98.6414,98.51911
32.82212,-85.61506,-94.88823,16.84587,16.44005,98.91821,98.91428
32.84003,-84.78281,-94.11324,17.01282,16.77344,99.04609,99.39629
32.85948,-83.78085,-93.3038,17.19868,17.14406,99.20309,99.87257
32.87609,-82.68747,-92.42425,17.38261,17.53276,99.37847,100.3669
32.88699,-82.68747,-92.42425,17.38261,17.53276,99.37847,100.3669
32.90657,-81.13748,-91.41629,17.60925,17.86617,99.63503,100.7826
32.92308,-80.03468,-90.39114,17.74587,18.16938,99.82382,101.2259
32.94241,-79.10743,-89.35519,17.84461,18.45065,99.98701,101.6634
32.95419,-78.02582,-88.30038,17.94083,18.69708,100.183,102.0716
32.97176,-77.36992,-87.30413,17.98903,18.91365,100.305,102.4508
32.99032,-76.39746,-86.26824,18.04609,19.10545,100.4907,102.8364
33.00623,-76.39746,-86.26824,18.04609,19.10545,100.4907,102.8364
33.02282,-74.51541,-85.17097,18.10595,19.20042,100.8683,103.1238
33.03994,-73.62536,-84.09192,18.11004,19.23607,101.0563,103.4054
33.05865,-72.71861,-83.01903,18.09748,19.2626,101.2548,103.6864
33.07309,-71.74331,-82.02879,18.06434,19.27039,101.4769,103.8886
33.0898,-71.00298,-81.00626,18.02504,19.25066,101.6521,104.0873
33.10819,-71.00298,-81.00626,18.02504,19.25066,101.6521,104.0873
33.12471,-69.25243,-79.89452,17.88051,19.12605,102.0918,104.2552
33.13801,-68.45485,-78.77605,17.78902,18.93548,102.3057,104.4418
33.15631,-67.82585,-77.68976,17.70473,18.73615,102.4811,104.6369
33.1733,-66.98045,-76.62202,17.57367,18.52481,102.7272,104.8192
33.1904,-66.21748,-75.59901,17.43686,18.31792,102.9605,104.9831
33.20606,-66.21748,-75.59901,17.43686,18.31792,102.9605,104.9831
33.2228,-64.80814,-74.60311,17.13357,18.09941,103.4237,105.1317
33.23944,-64.1206,-73.64251,16.95952,17.86048,103.6673,105.2503
33.25796,-63.46019,-72.70635,16.77452,17.59983,103.9139,105.3561
33.27466,-62.75227,-71.79354,16.55518,17.31678,104.1938,105.4559
33.29324,-62.13905,-70.90765,16.34591,17.01685,104.4509,105.5497
33.30647,-62.13905,-70.90765,16.34591,17.01685,104.4509,105.5497
33.32301,-61.03841,-70.02667,15.91957,16.66773,104.9531,105.6696
33.34203,-60.50175,-69.17861,15.68474,16.29732,105.2206,105.7878
33.35614,-59.91483,-68.34946,15.40447,15.89587,105.5336,105.9285
33.37336,-59.50082,-67.55657,15.19018,15.46075,105.7693,106.0811
33.39056,-59.0201,-66.79285,14.92181,14.99898,106.0612,106.2526
33.4068,-59.0201,-66.79285,14.92181,14.99898,106.0612,106.2526
33.42506,-58.16426,-66.02936,14.38169,14.5099,106.6409,106.4717
33.43983,-57.7408,-65.30085,14.07792,14.02434,106.9641,106.6861
33.45817,-57.42073,-64.60363,13.82818,13.54867,107.2292,106.9051
33.47344,-57.05146,-63.92959,13.51386,13.08276,107.5625,107.1399
33.49219,-56.76785,-63.28533,13.24916,12.63788,107.8434,107.3814
33.50623,-56.76785,-63.28533,13.24916,12.63788,107.8434,107.3814
33.52337,-56.2319,-62.65033,12.67359,12.2001,108.4569,107.6719
33.5397,-55.99155,-62.0534,12.37012,11.78352,108.7826,107.9681
33.55672,-55.78788,-61.49764,12.07993,11.53715,109.0961,108.2616
33.57526,-55.60177,-61.0064,11.77678,11.40137,109.426,108.5583
33.58929,-55.42957,-60.60214,11.44654,11.27858,109.7887,108.9212
33.60627,-55.42957,-60.60214,11.44654,11.27858,109.7887,108.9212
33.62283,-55.21257,-60.13756,10.89586,11.12773,110.4021,109.6414
33.6368,-55.13306,-59.703,10.60338,10.91223,110.7327,110.2126
33.65675,-55.08564,-59.3,10.35803,10.64619,111.013,110.6414
33.67292,-55.04907,-58.924,10.00978,10.33021,111.4154,111.039
33.69127,-55.04634,-58.57911,9.729953,10.0298,111.743,111.3968
33.70658,-55.04634,-58.57911,9.729953,10.0298,111.743,111.3968
